OBJECTID,Name,Address,Average_Score,Date,Inspection_Score,FacilityID,ZipCode,Latitude,Longitude,Month,Day,Year,,,Date2
15164,Nueces Mart,"2700 NUECES ST
AUSTIN, TX 78705
",98.8,"Thursday, February 16, 2017",98,10841169,78705,30.29207562,-97.74321425,2,16,2017,,,2/16/2017
15165,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Tuesday, August 8, 2017",83,10968857,78757,30.3371647,-97.71994779,8,8,2017,,,8/8/2017
15166,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Friday, February 23, 2018",87,10968857,78757,30.3371647,-97.71994779,2,23,2018,,,2/23/2018
15167,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Friday, March 11, 2016",73,10968857,78757,30.3371647,-97.71994779,3,11,2016,,,3/11/2016
15168,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Thursday, September 1, 2016",89,10968857,78757,30.3371647,-97.71994779,9,1,2016,,,9/1/2016
15169,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Monday, April 3, 2017",86,10968857,78757,30.3371647,-97.71994779,4,3,2017,,,4/3/2017
15170,Nugent Grocery Inc,"808 JUSTIN LN
AUSTIN, TX 78757
",82.3,"Friday, September 7, 2018",76,10968857,78757,30.3371647,-97.71994779,9,7,2018,,,9/7/2018
15171,Numero 28 Pizzeria & Vineria,"452 W 2ND ST
AUSTIN, TX 78701
",84.4,"Friday, March 11, 2016",89,11111461,78701,30.26566968,-97.74842206,3,11,2016,,,3/11/2016
15172,Numero 28 Pizzeria & Vineria,"452 W 2ND ST
AUSTIN, TX 78701
",84.4,"Monday, May 15, 2017",80,11111461,78701,30.26566968,-97.74842206,5,15,2017,,,5/15/2017
15173,Numero 28 Pizzeria & Vineria,"452 W 2ND ST
AUSTIN, TX 78701
",84.4,"Monday, October 24, 2016",77,11111461,78701,30.26566968,-97.74842206,10,24,2016,,,10/24/2016
15174,Numero 28 Pizzeria & Vineria,"452 W 2ND ST
AUSTIN, TX 78701
",84.4,"Tuesday, December 5, 2017",92,11111461,78701,30.26566968,-97.74842206,12,5,2017,,,12/5/2017
15175,Numero 28 Pizzeria & Vineria,"452 W 2ND ST
AUSTIN, TX 78701
",84.4,"Wednesday, September 12, 2018",84,11111461,78701,30.26566968,-97.74842206,9,12,2018,,,9/12/2018
15176,Nurturing Child Care Center,"1054 SPRINGDALE RD
AUSTIN, TX 78721
",100,"Tuesday, June 26, 2018",100,11833620,78721,30.27186238,-97.69305151,6,26,2018,,,6/26/2018
15177,NW Pony Colt League ,"6700 SHOAL CREEK
AUSTIN, TX 78731
",94.3,"Wednesday, April 19, 2017",99,2802538,78731,30.28663448,-97.75270993,4,19,2017,,,4/19/2017
15178,NW Pony Colt League ,"6700 SHOAL CREEK
AUSTIN, TX 78731
",94.3,"Thursday, May 24, 2018",84,2802538,78731,30.28663448,-97.75270993,5,24,2018,,,5/24/2018
15179,NW Pony Colt League ,"6700 SHOAL CREEK
AUSTIN, TX 78731
",94.3,"Friday, April 15, 2016",100,2802538,78731,30.28663448,-97.75270993,4,15,2016,,,4/15/2016
15180,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Thursday, January 12, 2017",97,10060877,78758,30.38460946,-97.70271249,1,12,2017,,,1/12/2017
15181,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Wednesday, July 19, 2017",100,10060877,78758,30.38460946,-97.70271249,7,19,2017,,,7/19/2017
15182,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Thursday, August 31, 2017",99,2801780,78753,30.40223207,-97.67885309,8,31,2017,,,8/31/2017
15183,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Friday, February 24, 2017",95,2801780,78753,30.40223207,-97.67885309,2,24,2017,,,2/24/2017
15184,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Wednesday, February 3, 2016",88,2801780,78753,30.40223207,-97.67885309,2,3,2016,,,2/3/2016
15185,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Monday, March 5, 2018",88,2801780,78753,30.40223207,-97.67885309,3,5,2018,,,3/5/2018
15186,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Tuesday, July 26, 2016",91,10060877,78758,30.38460946,-97.70271249,7,26,2016,,,7/26/2016
15187,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Wednesday, September 21, 2016",99,2801780,78753,30.40223207,-97.67885309,9,21,2016,,,9/21/2016
15188,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Friday, January 12, 2018",98,10060877,78758,30.38460946,-97.70271249,1,12,2018,,,1/12/2018
15189,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Friday, February 5, 2016",97,10060877,78758,30.38460946,-97.70271249,2,5,2016,,,2/5/2016
15190,NYOS Charter School,"1605 KRAMER LN
AUSTIN, TX 78758
",96.3,"Friday, September 7, 2018",95,10060877,78758,30.38460946,-97.70271249,9,7,2018,,,9/7/2018
15191,NYOS Charter School,"12301 N LAMAR BLVD
AUSTIN, TX 78753
",94.2,"Wednesday, October 10, 2018",96,2801780,78753,30.40223207,-97.67885309,10,10,2018,,,10/10/2018
15192,O' Henry Jr High,"2610 W 10TH ST
AUSTIN, TX 78703
",95.6,"Wednesday, September 7, 2016",97,2800219,78703,30.28540342,-97.77424135,9,7,2016,,,9/7/2016
15193,O' Henry Jr High,"2610 W 10TH ST
AUSTIN, TX 78703
",95.6,"Monday, February 8, 2016",90,2800219,78703,30.28540342,-97.77424135,2,8,2016,,,2/8/2016
15194,O' Henry Jr High,"2610 W 10TH ST
AUSTIN, TX 78703
",95.6,"Tuesday, February 21, 2017",96,2800219,78703,30.28540342,-97.77424135,2,21,2017,,,2/21/2017
15195,O' Henry Jr High,"2610 W 10TH ST
AUSTIN, TX 78703
",95.6,"Wednesday, August 30, 2017",98,2800219,78703,30.28540342,-97.77424135,8,30,2017,,,8/30/2017
15196,O' Henry Jr High,"2610 W 10TH ST
AUSTIN, TX 78703
",95.6,"Monday, April 23, 2018",97,2800219,78703,30.28540342,-97.77424135,4,23,2018,,,4/23/2018
15197,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Wednesday, June 22, 2016",97,11369848,78750,30.46587718,-97.80277938,6,22,2016,,,6/22/2016
15198,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Monday, December 21, 2015",96,11369848,78750,30.46587718,-97.80277938,12,21,2015,,,12/21/2015
15199,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Thursday, December 22, 2016",100,11369848,78750,30.46587718,-97.80277938,12,22,2016,,,12/22/2016
15200,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Thursday, June 15, 2017",100,11369848,78750,30.46587718,-97.80277938,6,15,2017,,,6/15/2017
15201,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Friday, June 8, 2018",97,11369848,78750,30.46587718,-97.80277938,6,8,2018,,,6/8/2018
15202,"Oak Haven Kids Club, LLC","12809 N FM 620 RD
AUSTIN, TX 78750
",98.3,"Friday, December 22, 2017",100,11369848,78750,30.46587718,-97.80277938,12,22,2017,,,12/22/2017
15203,Oak Hill Coffee,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
",98,"Monday, November 30, 2015",98,11015631,78735,30.23564749,-97.8663876,11,30,2015,,,11/30/2015
15204,Oak Hill Coffee,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
",98,"Tuesday, July 12, 2016",95,11015631,78735,30.23564749,-97.8663876,7,12,2016,,,7/12/2016
15205,Oak Hill Coffee,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
",98,"Friday, January 6, 2017",100,11015631,78735,30.23564749,-97.8663876,1,6,2017,,,1/6/2017
15206,Oak Hill Coffee,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
",98,"Thursday, April 19, 2018",98,11015631,78735,30.23564749,-97.8663876,4,19,2018,,,4/19/2018
15207,Oak Hill Coffee,"6501 W WILLIAM CANNON DR
AUSTIN, TX 78735
",98,"Friday, July 28, 2017",99,11015631,78735,30.23564749,-97.8663876,7,28,2017,,,7/28/2017
15208,Oak Hill Elementary School,"6101 PATTON RANCH RD
AUSTIN, TX 78735
",97.4,"Thursday, November 16, 2017",96,2800333,78735,30.23749388,-97.85875912,11,16,2017,,,11/16/2017
15209,Oak Hill Elementary School,"6101 PATTON RANCH RD
AUSTIN, TX 78735
",97.4,"Friday, September 16, 2016",99,2800333,78735,30.23749388,-97.85875912,9,16,2016,,,9/16/2016
15210,Oak Hill Elementary School,"6101 PATTON RANCH RD
AUSTIN, TX 78735
",97.4,"Thursday, May 17, 2018",92,2800333,78735,30.23749388,-97.85875912,5,17,2018,,,5/17/2018
15211,Oak Hill Elementary School,"6101 PATTON RANCH RD
AUSTIN, TX 78735
",97.4,"Friday, March 10, 2017",100,2800333,78735,30.23749388,-97.85875912,3,10,2017,,,3/10/2017
15212,Oak Hill Elementary School,"6101 PATTON RANCH RD
AUSTIN, TX 78735
",97.4,"Thursday, March 10, 2016",100,2800333,78735,30.23749388,-97.85875912,3,10,2016,,,3/10/2016
15213,Oak Hill Youth Sports Assoc Co,"6301 JOE TANNER LN
AUSTIN, TX 78749
",91,"Thursday, June 7, 2018",97,2801105,78749,30.23406206,-97.85757395,6,7,2018,,,6/7/2018
15214,Oak Hill Youth Sports Assoc Co,"6301 JOE TANNER LN
AUSTIN, TX 78749
",91,"Wednesday, June 14, 2017",82,2801105,78749,30.23406206,-97.85757395,6,14,2017,,,6/14/2017
15215,Oak Hill Youth Sports Assoc Co,"6301 JOE TANNER LN
AUSTIN, TX 78749
",91,"Tuesday, May 3, 2016",88,2801105,78749,30.23406206,-97.85757395,5,3,2016,,,5/3/2016
15216,Oak Hill Youth Sports Assoc Co,"6301 JOE TANNER LN
AUSTIN, TX 78749
",91,"Wednesday, November 23, 2016",97,2801105,78749,30.23406206,-97.85757395,11,23,2016,,,11/23/2016
15217,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Monday, May 2, 2016",96,10438381,78735,30.23575634,-97.85623013,5,2,2016,,,5/2/2016
15218,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Thursday, April 12, 2018",81,10438381,78735,30.23575634,-97.85623013,4,12,2018,,,4/12/2018
15219,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Thursday, November 30, 2017",87,10438381,78735,30.23575634,-97.85623013,11,30,2017,,,11/30/2017
15220,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Tuesday, November 15, 2016",89,10438381,78735,30.23575634,-97.85623013,11,15,2016,,,11/15/2016
15221,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Thursday, June 7, 2018",86,10438381,78735,30.23575634,-97.85623013,6,7,2018,,,6/7/2018
15222,Oak Hills Food Mart,"6134 W US 290 HWY
AUSTIN, TX 78735
",89,"Tuesday, March 21, 2017",95,10438381,78735,30.23575634,-97.85623013,3,21,2017,,,3/21/2017
15223,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Thursday, April 28, 2016",93,10189964,78724,30.28071865,-97.63543485,4,28,2016,,,4/28/2016
15224,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Thursday, April 19, 2018",92,10189964,78724,30.28071865,-97.63543485,4,19,2018,,,4/19/2018
15225,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Tuesday, October 25, 2016",97,10189964,78724,30.28071865,-97.63543485,10,25,2016,,,10/25/2016
15226,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Thursday, May 4, 2017",90,10189964,78724,30.28071865,-97.63543485,5,4,2017,,,5/4/2017
15227,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Thursday, November 9, 2017",95,10189964,78724,30.28071865,-97.63543485,11,9,2017,,,11/9/2017
15228,Oak Meadows Elementary,"5600 DECKER LN
AUSTIN, TX 78724
",93.2,"Wednesday, October 17, 2018",92,10189964,78724,30.28071865,-97.63543485,10,17,2018,,,10/17/2018
15229,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Thursday, April 26, 2018",100,2800342,78702,30.27201407,-97.70456152,4,26,2018,,,4/26/2018
15230,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Monday, May 16, 2016",100,2800342,78702,30.27201407,-97.70456152,5,16,2016,,,5/16/2016
15231,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Wednesday, November 30, 2016",97,2800342,78702,30.27201407,-97.70456152,11,30,2016,,,11/30/2016
15232,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Friday, October 27, 2017",98,2800342,78702,30.27201407,-97.70456152,10,27,2017,,,10/27/2017
15233,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Tuesday, May 9, 2017",100,2800342,78702,30.27201407,-97.70456152,5,9,2017,,,5/9/2017
15234,Oak Spring Elementary,"3601 WEBBERVILLE RD
AUSTIN, TX 78702
",99.2,"Monday, September 24, 2018",100,2800342,78702,30.27201407,-97.70456152,9,24,2018,,,9/24/2018
15235,Oakcrest Nursing & Rehabilitation Center,"9808 CROFFORD LN
AUSTIN, TX 78724
",95.7,"Friday, June 15, 2018",93,11635507,78724,30.33042388,-97.61942704,6,15,2018,,,6/15/2018
15236,Oakcrest Nursing & Rehabilitation Center,"9808 CROFFORD LN
AUSTIN, TX 78724
",95.7,"Friday, January 12, 2018",96,11635507,78724,30.33042388,-97.61942704,1,12,2018,,,1/12/2018
15237,Oakcrest Nursing & Rehabilitation Center,"9808 CROFFORD LN
AUSTIN, TX 78724
",95.7,"Thursday, August 3, 2017",98,11635507,78724,30.33042388,-97.61942704,8,3,2017,,,8/3/2017
15238,Oakwood BBQ,"307 E BRAKER LN
AUSTIN, TX 78753
",87,"Thursday, August 17, 2017",93,11634648,78753,30.37792957,-97.67951658,8,17,2017,,,8/17/2017
15239,Oakwood BBQ,"307 E BRAKER LN
AUSTIN, TX 78753
",87,"Thursday, March 1, 2018",81,11634648,78753,30.37792957,-97.67951658,3,1,2018,,,3/1/2018
15240,Oasis Cantina,"6550 COMANCHE TRL
AUSTIN, TX 78732
",91.4,"Wednesday, December 20, 2017",93,2800666,78732,30.4049824,-97.87341062,12,20,2017,,,12/20/2017
15241,Oasis Cantina,"6550 COMANCHE TRL
AUSTIN, TX 78732
",91.4,"Wednesday, April 20, 2016",89,2800666,78732,30.4049824,-97.87341062,4,20,2016,,,4/20/2016
15242,Oasis Cantina,"6550 COMANCHE TRL
AUSTIN, TX 78732
",91.4,"Friday, December 16, 2016",97,2800666,78732,30.4049824,-97.87341062,12,16,2016,,,12/16/2016
15243,Oasis Cantina,"6550 COMANCHE TRL
AUSTIN, TX 78732
",91.4,"Tuesday, June 20, 2017",92,2800666,78732,30.4049824,-97.87341062,6,20,2017,,,6/20/2017
15244,Oasis Cantina,"6550 COMANCHE TRL
AUSTIN, TX 78732
",91.4,"Friday, July 6, 2018",86,2800666,78732,30.4049824,-97.87341062,7,6,2018,,,7/6/2018
15245,"Oasis Mediterranean Cafe & Pizza, Inc","14735 BRATTON LN
AUSTIN, TX 78728
",84.6,"Monday, February 1, 2016",88,10208532,78728,30.44624617,-97.68577138,2,1,2016,,,2/1/2016
15246,"Oasis Mediterranean Cafe & Pizza, Inc","14735 BRATTON LN
AUSTIN, TX 78728
",84.6,"Thursday, November 16, 2017",78,10208532,78728,30.44624617,-97.68577138,11,16,2017,,,11/16/2017
15247,"Oasis Mediterranean Cafe & Pizza, Inc","14735 BRATTON LN
AUSTIN, TX 78728
",84.6,"Thursday, April 27, 2017",89,10208532,78728,30.44624617,-97.68577138,4,27,2017,,,4/27/2017
15248,"Oasis Mediterranean Cafe & Pizza, Inc","14735 BRATTON LN
AUSTIN, TX 78728
",84.6,"Tuesday, April 24, 2018",83,10208532,78728,30.44624617,-97.68577138,4,24,2018,,,4/24/2018
15249,"Oasis Mediterranean Cafe & Pizza, Inc","14735 BRATTON LN
AUSTIN, TX 78728
",84.6,"Monday, September 26, 2016",85,10208532,78728,30.44624617,-97.68577138,9,26,2016,,,9/26/2016
15250,Oasis Texas Brewing Co.,"6550 COMANCHE TRL
AUSTIN, TX 78732
",88.8,"Friday, February 9, 2018",94,11175781,78732,30.4049824,-97.87341062,2,9,2018,,,2/9/2018
15251,Oasis Texas Brewing Co.,"6550 COMANCHE TRL
AUSTIN, TX 78732
",88.8,"Friday, September 8, 2017",86,11175781,78732,30.4049824,-97.87341062,9,8,2017,,,9/8/2017
15252,Oasis Texas Brewing Co.,"6550 COMANCHE TRL
AUSTIN, TX 78732
",88.8,"Tuesday, March 22, 2016",87,11175781,78732,30.4049824,-97.87341062,3,22,2016,,,3/22/2016
15253,Oasis Texas Brewing Co.,"6550 COMANCHE TRL
AUSTIN, TX 78732
",88.8,"Friday, November 11, 2016",88,11175781,78732,30.4049824,-97.87341062,11,11,2016,,,11/11/2016
15254,Oasis Texas Brewing Co.,"6550 COMANCHE TRL
AUSTIN, TX 78732
",88.8,"Wednesday, August 29, 2018",89,11175781,78732,30.4049824,-97.87341062,8,29,2018,,,8/29/2018
15255,Oast House,"8300 N FM 620 RD
AUSTIN, TX 78726
",86.6,"Wednesday, February 8, 2017",85,11424418,78726,30.42191854,-97.84725423,2,8,2017,,,2/8/2017
15256,Oast House,"8300 N FM 620 RD
AUSTIN, TX 78726
",86.6,"Thursday, April 5, 2018",87,11424418,78726,30.42191854,-97.84725423,4,5,2018,,,4/5/2018
15257,Oast House,"8300 N FM 620 RD
AUSTIN, TX 78726
",86.6,"Thursday, August 24, 2017",91,11424418,78726,30.42191854,-97.84725423,8,24,2017,,,8/24/2017
15258,Oast House,"8300 N FM 620 RD
AUSTIN, TX 78726
",86.6,"Tuesday, August 16, 2016",82,11424418,78726,30.42191854,-97.84725423,8,16,2016,,,8/16/2016
15259,Oast House,"8300 N FM 620 RD
AUSTIN, TX 78726
",86.6,"Thursday, October 11, 2018",88,11424418,78726,30.42191854,-97.84725423,10,11,2018,,,10/11/2018
15260,Odaku,"2501 W PARMER LN
AUSTIN, TX 78758
",77,"Thursday, August 25, 2016",77,10740929,78758,30.41823639,-97.70224205,8,25,2016,,,8/25/2016
15261,Odaku,"2501 W PARMER LN
AUSTIN, TX 78758
",77,"Thursday, August 31, 2017",77,10740929,78758,30.41823639,-97.70224205,8,31,2017,,,8/31/2017
15262,Odaku,"2501 W PARMER LN
AUSTIN, TX 78758
",77,"Wednesday, March 1, 2017",82,10740929,78758,30.41823639,-97.70224205,3,1,2017,,,3/1/2017
15263,Odaku,"2501 W PARMER LN
AUSTIN, TX 78758
",77,"Wednesday, February 24, 2016",78,10740929,78758,30.41823639,-97.70224205,2,24,2016,,,2/24/2016
15264,Odaku,"2501 W PARMER LN
AUSTIN, TX 78758
",77,"Thursday, March 15, 2018",71,10740929,78758,30.41823639,-97.70224205,3,15,2018,,,3/15/2018
15265,Odd Duck,"1201 S LAMAR BLVD
AUSTIN, TX 78704
",87.6,"Monday, March 21, 2016",93,11035154,78704,30.25455466,-97.76205752,3,21,2016,,,3/21/2016
15266,Odd Duck,"1201 S LAMAR BLVD
AUSTIN, TX 78704
",87.6,"Monday, August 8, 2016",70,11035154,78704,30.25455466,-97.76205752,8,8,2016,,,8/8/2016
15267,Odd Duck,"1201 S LAMAR BLVD
AUSTIN, TX 78704
",87.6,"Tuesday, March 28, 2017",90,11035154,78704,30.25455466,-97.76205752,3,28,2017,,,3/28/2017
15268,Odd Duck,"1201 S LAMAR BLVD
AUSTIN, TX 78704
",87.6,"Monday, December 18, 2017",93,11035154,78704,30.25455466,-97.76205752,12,18,2017,,,12/18/2017
15269,Odd Duck,"1201 S LAMAR BLVD
AUSTIN, TX 78704
",87.6,"Wednesday, October 17, 2018",92,11035154,78704,30.25455466,-97.76205752,10,17,2018,,,10/17/2018
15270,"Odd Pop, LLC","1606 W STASSNEY LN
AUSTIN, TX 78745
",100,"Thursday, May 24, 2018",100,11665417,78745,30.21378354,-97.79300763,5,24,2018,,,5/24/2018
15271,"Odd Pop, LLC","1606 W STASSNEY LN
AUSTIN, TX 78745
",100,"Monday, December 4, 2017",100,11665417,78745,30.21378354,-97.79300763,12,4,2017,,,12/4/2017
15272,"Oddwood Ales, LLC","3108 MANOR RD
AUSTIN, TX 78723
",92,"Thursday, July 26, 2018",92,11848076,78723,30.28681774,-97.70529053,7,26,2018,,,7/26/2018
15273,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Friday, February 17, 2017",97,2800438,78745,30.20559213,-97.78949296,2,17,2017,,,2/17/2017
15274,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Monday, September 25, 2017",93,2800438,78745,30.20559213,-97.78949296,9,25,2017,,,9/25/2017
15275,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Tuesday, October 4, 2016",98,2800438,78745,30.20559213,-97.78949296,10,4,2016,,,10/4/2016
15276,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Wednesday, March 23, 2016",99,2800438,78745,30.20559213,-97.78949296,3,23,2016,,,3/23/2016
15277,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Thursday, March 29, 2018",100,2800438,78745,30.20559213,-97.78949296,3,29,2018,,,3/29/2018
15278,Odom Elementary,"1010 TURTLE CREEK BLVD
AUSTIN, TX 78745
",97.7,"Monday, September 10, 2018",99,2800438,78745,30.20559213,-97.78949296,9,10,2018,,,9/10/2018
15279,Of Rigor LLC DBA The Madison/Roosevelt Room,"307 W 5TH ST
AUSTIN, TX 78701
",81.8,"Thursday, May 11, 2017",78,11301280,78701,30.2677363,-97.74626971,5,11,2017,,,5/11/2017
15280,Of Rigor LLC DBA The Madison/Roosevelt Room,"307 W 5TH ST
AUSTIN, TX 78701
",81.8,"Friday, March 30, 2018",91,11301280,78701,30.2677363,-97.74626971,3,30,2018,,,3/30/2018
15281,Of Rigor LLC DBA The Madison/Roosevelt Room,"307 W 5TH ST
AUSTIN, TX 78701
",81.8,"Thursday, September 29, 2016",84,11301280,78701,30.2677363,-97.74626971,9,29,2016,,,9/29/2016
15282,Of Rigor LLC DBA The Madison/Roosevelt Room,"307 W 5TH ST
AUSTIN, TX 78701
",81.8,"Thursday, May 5, 2016",74,11301280,78701,30.2677363,-97.74626971,5,5,2016,,,5/5/2016
15283,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Tuesday, September 13, 2016",95,10333632,78744,30.1905001,-97.71029571,9,13,2016,,,9/13/2016
15284,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Wednesday, August 30, 2017",100,10333632,78744,30.1905001,-97.71029571,8,30,2017,,,8/30/2017
15285,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Thursday, December 10, 2015",93,10333632,78744,30.1905001,-97.71029571,12,10,2015,,,12/10/2015
15286,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Monday, February 12, 2018",97,10333632,78744,30.1905001,-97.71029571,2,12,2018,,,2/12/2018
15287,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Monday, February 29, 2016",93,10333632,78744,30.1905001,-97.71029571,2,29,2016,,,2/29/2016
15288,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Thursday, March 23, 2017",97,10333632,78744,30.1905001,-97.71029571,3,23,2017,,,3/23/2017
15289,Ojeda Middle School Concession Stand,"4900 MC KINNEY FALLS PKWY
AUSTIN, TX 78744
",96,"Wednesday, August 29, 2018",97,10333632,78744,30.1905001,-97.71029571,8,29,2018,,,8/29/2018
15290,O'Joy,"11101 BURNET RD
AUSTIN, TX 78758
",91.4,"Tuesday, April 25, 2017",91,11442149,78758,30.3954579,-97.71944456,4,25,2017,,,4/25/2017
15291,O'Joy,"11101 BURNET RD
AUSTIN, TX 78758
",91.4,"Friday, September 22, 2017",90,11442149,78758,30.3954579,-97.71944456,9,22,2017,,,9/22/2017
15292,O'Joy,"11101 BURNET RD
AUSTIN, TX 78758
",91.4,"Wednesday, May 18, 2016",96,11442149,78758,30.3954579,-97.71944456,5,18,2016,,,5/18/2016
15293,O'Joy,"11101 BURNET RD
AUSTIN, TX 78758
",91.4,"Tuesday, March 27, 2018",84,11442149,78758,30.3954579,-97.71944456,3,27,2018,,,3/27/2018
15294,O'Joy,"11101 BURNET RD
AUSTIN, TX 78758
",91.4,"Monday, November 7, 2016",96,11442149,78758,30.3954579,-97.71944456,11,7,2016,,,11/7/2016
15295,OK Corral,"629 W BEN WHITE BLVD
AUSTIN, TX 78745
",98.5,"Thursday, June 23, 2016",98,10223151,78745,30.22592622,-97.77135919,6,23,2016,,,6/23/2016
15296,OK Corral,"629 W BEN WHITE BLVD
AUSTIN, TX 78745
",98.5,"Thursday, February 2, 2017",99,10223151,78745,30.22592622,-97.77135919,2,2,2017,,,2/2/2017
15297,OK Corral,"629 W BEN WHITE BLVD
AUSTIN, TX 78745
",98.5,"Thursday, March 29, 2018",100,10223151,78745,30.22592622,-97.77135919,3,29,2018,,,3/29/2018
